,date,confirmed,deceased,recovered,tested,vaccinated,vaccinated1,vaccinated2,state
20179,2020-12-27,7349.0,110.0,9113.0,943328.0,0.0,0.0,0.0,UP
20180,2020-12-28,7299.0,110.0,9301.0,943603.0,0.0,0.0,0.0,UP
20181,2020-12-29,7117.0,116.0,9340.0,948069.0,0.0,0.0,0.0,UP
20182,2020-12-30,7324.0,107.0,9440.0,960888.0,0.0,0.0,0.0,UP
20183,2020-12-31,6198.0,85.0,8257.0,970484.0,0.0,0.0,0.0,UP
20184,2021-01-01,6770.0,100.0,8997.0,971176.0,0.0,0.0,0.0,UP
20185,2021-01-02,6354.0,94.0,8819.0,976687.0,0.0,0.0,0.0,UP
20186,2021-01-03,6191.0,97.0,8607.0,965780.0,0.0,0.0,0.0,UP
20187,2021-01-04,5962.0,91.0,8076.0,959776.0,0.0,0.0,0.0,UP
20188,2021-01-05,5670.0,93.0,7635.0,953969.0,0.0,0.0,0.0,UP
20189,2021-01-06,5374.0,90.0,7500.0,948559.0,0.0,0.0,0.0,UP
20190,2021-01-07,5877.0,100.0,8146.0,944761.0,0.0,0.0,0.0,UP
20191,2021-01-08,4858.0,90.0,7065.0,946782.0,0.0,0.0,0.0,UP
20192,2021-01-09,5462.0,106.0,7250.0,962229.0,0.0,0.0,0.0,UP
20193,2021-01-10,5000.0,92.0,6632.0,968657.0,0.0,0.0,0.0,UP
20194,2021-01-11,4798.0,91.0,6348.0,972185.0,0.0,0.0,0.0,UP
20195,2021-01-12,4564.0,81.0,6209.0,974795.0,0.0,0.0,0.0,UP
20196,2021-01-13,4301.0,87.0,6021.0,965982.0,0.0,0.0,0.0,UP
20197,2021-01-14,4299.0,91.0,5914.0,953603.0,0.0,0.0,0.0,UP
20198,2021-01-15,4004.0,89.0,5869.0,929019.0,0.0,0.0,0.0,UP
20199,2021-01-16,3241.0,77.0,5424.0,907929.0,0.0,21291.0,0.0,UP
20200,2021-01-17,3357.0,81.0,5529.0,897771.0,0.0,21291.0,0.0,UP
20201,2021-01-18,3224.0,76.0,5381.0,884805.0,0.0,22644.0,0.0,UP
20202,2021-01-19,3063.0,70.0,5381.0,877044.0,0.0,22644.0,0.0,UP
20203,2021-01-20,2987.0,62.0,5184.0,868197.0,0.0,22644.0,0.0,UP
20204,2021-01-21,2681.0,54.0,4990.0,873527.0,0.0,22644.0,0.0,UP
20205,2021-01-22,2512.0,47.0,4518.0,890112.0,0.0,123761.0,0.0,UP
20206,2021-01-23,2308.0,39.0,4101.0,888936.0,0.0,102470.0,0.0,UP
20207,2021-01-24,2185.0,41.0,3943.0,884404.0,0.0,102470.0,0.0,UP
20208,2021-01-25,2003.0,44.0,3777.0,880778.0,0.0,101117.0,0.0,UP
20209,2021-01-26,1970.0,48.0,3557.0,873619.0,0.0,101117.0,0.0,UP
20210,2021-01-27,1748.0,45.0,3208.0,848004.0,0.0,101117.0,0.0,UP
20211,2021-01-28,1801.0,45.0,3243.0,821703.0,0.0,272315.0,0.0,UP
20212,2021-01-29,1711.0,41.0,3280.0,804266.0,0.0,340032.0,0.0,UP
20213,2021-01-30,1634.0,41.0,3241.0,793640.0,0.0,340032.0,0.0,UP
20214,2021-01-31,1586.0,41.0,3102.0,789311.0,0.0,340032.0,0.0,UP
20215,2021-02-01,1563.0,38.0,3035.0,783777.0,0.0,340032.0,0.0,UP
20216,2021-02-02,1434.0,36.0,2928.0,771793.0,0.0,340032.0,0.0,UP
20217,2021-02-03,1461.0,38.0,3026.0,787447.0,0.0,340032.0,0.0,UP
20218,2021-02-04,1346.0,38.0,2909.0,803859.0,0.0,294142.0,0.0,UP
20219,2021-02-05,1291.0,36.0,2711.0,795622.0,0.0,209749.0,0.0,UP
20220,2021-02-06,1193.0,36.0,2401.0,809560.0,0.0,209749.0,0.0,UP
20221,2021-02-07,1086.0,29.0,2702.0,805355.0,0.0,209749.0,0.0,UP
20222,2021-02-08,985.0,29.0,2817.0,807076.0,0.0,209749.0,0.0,UP
20223,2021-02-09,920.0,23.0,2598.0,820582.0,0.0,209749.0,0.0,UP
20224,2021-02-10,846.0,22.0,2333.0,829365.0,0.0,209749.0,0.0,UP
20225,2021-02-11,928.0,16.0,2221.0,826795.0,0.0,174320.0,0.0,UP
20226,2021-02-12,873.0,16.0,2087.0,849128.0,0.0,185060.0,0.0,UP
20227,2021-02-13,817.0,13.0,2144.0,861085.0,0.0,185060.0,0.0,UP
20228,2021-02-14,805.0,15.0,1630.0,867505.0,0.0,185060.0,0.0,UP
20229,2021-02-15,793.0,13.0,1248.0,876131.0,0.0,243026.0,18394.0,UP
20230,2021-02-16,791.0,13.0,1222.0,880811.0,0.0,243026.0,18394.0,UP
20231,2021-02-17,727.0,11.0,1282.0,875810.0,0.0,243026.0,18394.0,UP
20232,2021-02-18,655.0,15.0,1387.0,869608.0,0.0,289010.0,18464.0,UP
20233,2021-02-19,591.0,14.0,1288.0,871040.0,0.0,207688.0,85752.0,UP
20234,2021-02-20,617.0,15.0,1267.0,868168.0,0.0,207688.0,85752.0,UP
20235,2021-02-21,595.0,13.0,1252.0,872676.0,0.0,207688.0,85752.0,UP
20236,2021-02-22,537.0,11.0,1130.0,873097.0,0.0,224186.0,67627.0,UP
20237,2021-02-23,622.0,14.0,1202.0,875981.0,0.0,224186.0,67627.0,UP
20238,2021-02-24,693.0,14.0,1179.0,872942.0,0.0,224186.0,67627.0,UP
20239,2021-02-25,679.0,12.0,1058.0,893464.0,0.0,114854.0,184990.0,UP
20240,2021-02-26,758.0,13.0,1082.0,880689.0,0.0,104635.0,224306.0,UP
20241,2021-02-27,721.0,10.0,997.0,863511.0,0.0,104635.0,224306.0,UP
20242,2021-02-28,742.0,9.0,999.0,853070.0,0.0,104635.0,224306.0,UP
20243,2021-03-01,823.0,12.0,1103.0,849835.0,0.0,37548.0,224098.0,UP
20244,2021-03-02,736.0,10.0,912.0,836264.0,0.0,37548.0,224098.0,UP
20245,2021-03-03,685.0,7.0,843.0,841662.0,0.0,37548.0,224098.0,UP
20246,2021-03-04,675.0,6.0,822.0,819287.0,0.0,60941.0,161032.0,UP
20247,2021-03-05,684.0,4.0,847.0,814775.0,0.0,120494.0,100184.0,UP
20248,2021-03-06,737.0,5.0,1148.0,806270.0,0.0,129746.0,100986.0,UP
20249,2021-03-07,752.0,13.0,1196.0,799080.0,0.0,129746.0,100986.0,UP
20250,2021-03-08,772.0,11.0,1205.0,774128.0,0.0,323501.0,106407.0,UP
20251,2021-03-09,816.0,12.0,1208.0,764877.0,0.0,340234.0,106867.0,UP
20252,2021-03-10,860.0,12.0,1184.0,744536.0,0.0,360758.0,107329.0,UP
20253,2021-03-11,884.0,12.0,1159.0,731348.0,0.0,313594.0,53006.0,UP
20254,2021-03-12,924.0,14.0,1108.0,702627.0,0.0,498805.0,89000.0,UP
20255,2021-03-13,794.0,14.0,692.0,683479.0,0.0,512766.0,90432.0,UP
20256,2021-03-14,1011.0,9.0,798.0,671146.0,0.0,517956.0,90483.0,UP
20257,2021-03-15,1061.0,10.0,847.0,677999.0,0.0,896783.0,151622.0,UP
20258,2021-03-16,1128.0,10.0,884.0,677741.0,0.0,992121.0,215629.0,UP
20259,2021-03-17,1267.0,11.0,931.0,692000.0,0.0,1068379.0,221436.0,UP
20260,2021-03-18,1438.0,12.0,951.0,711028.0,0.0,1371166.0,338467.0,UP
20261,2021-03-19,1651.0,14.0,986.0,744345.0,0.0,1434631.0,284463.0,UP
20262,2021-03-20,2092.0,15.0,1122.0,789419.0,0.0,1523103.0,288490.0,UP
20263,2021-03-21,2248.0,13.0,1050.0,822926.0,0.0,1523314.0,288667.0,UP
20264,2021-03-22,2635.0,12.0,1065.0,867613.0,0.0,1270237.0,296900.0,UP
20265,2021-03-23,3054.0,14.0,1108.0,886756.0,0.0,1269186.0,241247.0,UP
20266,2021-03-24,3528.0,18.0,1136.0,904944.0,0.0,1271514.0,238962.0,UP
20267,2021-03-25,4044.0,20.0,1192.0,923549.0,0.0,1208626.0,145037.0,UP
20268,2021-03-26,4692.0,22.0,1316.0,944922.0,0.0,1108061.0,124348.0,UP
20269,2021-03-27,5301.0,25.0,1435.0,949796.0,0.0,1056520.0,120416.0,UP
20270,2021-03-28,6260.0,27.0,1577.0,966609.0,0.0,1051204.0,120191.0,UP
20271,2021-03-29,7002.0,30.0,1699.0,950539.0,0.0,724322.0,45337.0,UP
20272,2021-03-30,7287.0,36.0,1900.0,895556.0,0.0,637616.0,37098.0,UP
20273,2021-03-31,7751.0,42.0,2249.0,825495.0,0.0,605026.0,36859.0,UP
20274,2021-04-01,9510.0,47.0,2594.0,806733.0,0.0,644806.0,30373.0,UP
20275,2021-04-02,11435.0,57.0,3129.0,809478.0,0.0,1033988.0,153116.0,UP
20276,2021-04-03,13572.0,67.0,3624.0,835700.0,0.0,1178121.0,161533.0,UP
20277,2021-04-04,16261.0,95.0,4120.0,866979.0,0.0,1290103.0,167654.0,UP
20278,2021-04-05,18955.0,104.0,4700.0,909062.0,0.0,1677945.0,216897.0,UP
20279,2021-04-06,23932.0,124.0,5494.0,1024117.0,0.0,2061316.0,251750.0,UP
20280,2021-04-07,28736.0,153.0,6444.0,1143898.0,0.0,2188152.0,260786.0,UP
20281,2021-04-08,34621.0,183.0,7018.0,1224906.0,0.0,2185538.0,261836.0,UP
20282,2021-04-09,41255.0,203.0,6819.0,1274931.0,0.0,1803309.0,165822.0,UP
20283,2021-04-10,50816.0,235.0,8276.0,1321040.0,0.0,1684663.0,166200.0,UP
20284,2021-04-11,61956.0,271.0,10182.0,1347103.0,0.0,1876381.0,187751.0,UP
20285,2021-04-12,71586.0,330.0,12500.0,1379305.0,0.0,1945000.0,216192.0,UP
20286,2021-04-13,83654.0,385.0,14798.0,1418741.0,0.0,1852512.0,225902.0,UP
20287,2021-04-14,98091.0,412.0,17831.0,1442233.0,0.0,1934747.0,246470.0,UP
20288,2021-04-15,111956.0,477.0,20969.0,1443413.0,0.0,1839526.0,289309.0,UP
20289,2021-04-16,129729.0,544.0,26815.0,1469189.0,0.0,1808373.0,333125.0,UP
20290,2021-04-17,144315.0,618.0,32439.0,1472620.0,0.0,1846853.0,371927.0,UP
20291,2021-04-18,159605.0,678.0,38711.0,1505405.0,0.0,1546727.0,346229.0,UP
20292,2021-04-19,174212.0,773.0,46492.0,1512479.0,0.0,1209018.0,341183.0,UP
20293,2021-04-20,185823.0,850.0,57409.0,1493298.0,0.0,1025110.0,375771.0,UP
20294,2021-04-21,198490.0,970.0,67090.0,1508072.0,0.0,843208.0,387699.0,UP
20295,2021-04-22,210405.0,1061.0,79382.0,1498696.0,0.0,772852.0,394880.0,UP
20296,2021-04-23,219650.0,1154.0,95519.0,1500723.0,0.0,701308.0,383685.0,UP
20297,2021-04-24,230260.0,1256.0,110919.0,1511124.0,0.0,677149.0,387321.0,UP
20298,2021-04-25,235005.0,1335.0,127511.0,1514099.0,0.0,677060.0,388445.0,UP
20299,2021-04-26,240345.0,1417.0,143252.0,1490277.0,0.0,658837.0,379126.0,UP
20300,2021-04-27,243692.0,1519.0,159259.0,1474508.0,0.0,597418.0,343105.0,UP
20301,2021-04-28,240337.0,1597.0,180964.0,1435725.0,0.0,568979.0,340785.0,UP
20302,2021-04-29,241187.0,1697.0,190063.0,1464426.0,0.0,562464.0,351363.0,UP
20303,2021-04-30,238954.0,1833.0,199991.0,1483137.0,0.0,561643.0,373696.0,UP
20304,2021-05-01,231190.0,1915.0,215586.0,1523672.0,0.0,569633.0,373952.0,UP
20305,2021-05-02,226736.0,1997.0,226603.0,1581473.0,0.0,550962.0,370672.0,UP
20306,2021-05-03,222237.0,2033.0,238571.0,1634366.0,0.0,536514.0,381063.0,UP
20307,2021-05-04,215086.0,2120.0,246856.0,1658869.0,0.0,553634.0,409946.0,UP
20308,2021-05-05,216446.0,2208.0,251805.0,1704120.0,0.0,570996.0,434819.0,UP
20309,2021-05-06,207964.0,2263.0,255094.0,1704498.0,0.0,544576.0,430452.0,UP
20310,2021-05-07,201355.0,2303.0,255717.0,1701734.0,0.0,503735.0,408213.0,UP
20311,2021-05-08,197811.0,2296.0,251612.0,1659644.0,0.0,466289.0,406878.0,UP
20312,2021-05-09,190129.0,2302.0,249598.0,1591854.0,0.0,482745.0,407592.0,UP
20313,2021-05-10,182354.0,2295.0,240620.0,1577874.0,0.0,487576.0,407781.0,UP
20314,2021-05-11,177029.0,2245.0,231295.0,1603961.0,0.0,499430.0,411897.0,UP
20315,2021-05-12,163941.0,2218.0,217582.0,1619226.0,0.0,544787.0,421424.0,UP
20316,2021-05-13,155064.0,2145.0,208105.0,1648150.0,0.0,609356.0,453757.0,UP
20317,2021-05-14,142948.0,2084.0,201167.0,1670590.0,0.0,646347.0,451546.0,UP
20318,2021-05-15,128825.0,2068.0,194850.0,1703142.0,0.0,692262.0,478719.0,UP
20319,2021-05-16,116155.0,2082.0,185051.0,1741289.0,0.0,692312.0,478741.0,UP
20320,2021-05-17,104223.0,2075.0,178387.0,1780990.0,0.0,813908.0,423262.0,UP
20321,2021-05-18,92451.0,2029.0,170137.0,1826906.0,0.0,911724.0,359717.0,UP
20322,2021-05-19,81614.0,1983.0,162667.0,1879531.0,0.0,956521.0,291934.0,UP
20323,2021-05-20,70550.0,1942.0,156832.0,1915986.0,0.0,1218898.0,201060.0,UP
20324,2021-05-21,62585.0,1803.0,148321.0,1941353.0,0.0,1307668.0,152132.0,UP
20325,2021-05-22,56036.0,1740.0,137457.0,1991687.0,0.0,1389490.0,87271.0,UP
20326,2021-05-23,50246.0,1663.0,126706.0,2041629.0,0.0,1400921.0,87325.0,UP
20327,2021-05-24,44795.0,1545.0,115579.0,2113093.0,0.0,1458244.0,87158.0,UP
20328,2021-05-25,39845.0,1447.0,104912.0,2131340.0,0.0,1518340.0,90345.0,UP
20329,2021-05-26,35835.0,1360.0,95783.0,2189685.0,0.0,1590036.0,94131.0,UP
20330,2021-05-27,32332.0,1311.0,89188.0,2246015.0,0.0,1449082.0,92564.0,UP
20331,2021-05-28,26926.0,1293.0,79665.0,2314853.0,0.0,1544212.0,95001.0,UP
20332,2021-05-29,22976.0,1230.0,70027.0,2337494.0,0.0,1645282.0,105614.0,UP
20333,2021-05-30,20125.0,1137.0,62654.0,2359906.0,0.0,1647932.0,105522.0,UP
20334,2021-05-31,17703.0,1135.0,56227.0,2345785.0,0.0,1671703.0,117379.0,UP
20335,2021-06-01,15201.0,1153.0,51411.0,2370766.0,0.0,1736930.0,126054.0,UP
20336,2021-06-02,13308.0,1075.0,45810.0,2344004.0,0.0,1820291.0,140207.0,UP
20337,2021-06-03,11350.0,996.0,43075.0,2336594.0,0.0,1920711.0,155141.0,UP
20338,2021-06-04,10186.0,978.0,38576.0,2297260.0,0.0,1999138.0,171171.0,UP
20339,2021-06-05,9200.0,943.0,35020.0,2276221.0,0.0,2064569.0,177430.0,UP
20340,2021-06-06,8373.0,906.0,30753.0,2245813.0,0.0,2066728.0,178668.0,UP
20341,2021-06-07,7595.0,836.0,28122.0,2213502.0,0.0,2204037.0,175330.0,UP
20342,2021-06-08,7079.0,753.0,24724.0,2174618.0,0.0,2297779.0,173159.0,UP
20343,2021-06-09,6484.0,729.0,21490.0,2133454.0,0.0,2362453.0,168214.0,UP
20344,2021-06-10,5860.0,702.0,18461.0,2098720.0,0.0,2401376.0,167020.0,UP
20345,2021-06-11,5344.0,636.0,16457.0,2056848.0,0.0,2463282.0,167480.0,UP
20346,2021-06-12,4820.0,584.0,13868.0,2022646.0,0.0,2533812.0,167405.0,UP
20347,2021-06-13,4235.0,534.0,12643.0,2002926.0,0.0,2535078.0,166932.0,UP
20348,2021-06-14,3854.0,525.0,10899.0,1979967.0,0.0,2520164.0,181141.0,UP
20349,2021-06-15,3419.0,489.0,9776.0,1952140.0,0.0,2482294.0,196934.0,UP
20350,2021-06-16,2982.0,447.0,8998.0,1947786.0,0.0,2428797.0,208900.0,UP
20351,2021-06-17,2661.0,433.0,8452.0,1932281.0,0.0,2396571.0,218935.0,UP
20352,2021-06-18,2214.0,414.0,7584.0,1946439.0,0.0,2390614.0,223474.0,UP
20353,2021-06-19,1967.0,397.0,6419.0,1945020.0,0.0,2409134.0,227631.0,UP
20354,2021-06-20,1734.0,392.0,5759.0,1918970.0,0.0,2409854.0,227534.0,UP
20355,2021-06-21,1539.0,366.0,5121.0,1883328.0,0.0,2684751.0,225038.0,UP
20356,2021-06-22,1471.0,368.0,4414.0,1870534.0,0.0,3129822.0,226039.0,UP
20357,2021-06-23,1332.0,373.0,3789.0,1853893.0,0.0,3584091.0,230356.0,UP
20358,2021-06-24,1281.0,336.0,3412.0,1835112.0,0.0,4063283.0,244268.0,UP
20359,2021-06-25,1338.0,300.0,2958.0,1813384.0,0.0,4510738.0,272345.0,UP
20360,2021-06-26,1245.0,311.0,2694.0,1807014.0,0.0,4581955.0,299388.0,UP
20361,2021-06-27,1238.0,340.0,2302.0,1820991.0,0.0,4584234.0,301796.0,UP
20362,2021-06-28,1303.0,335.0,2085.0,1862264.0,0.0,4333645.0,348479.0,UP
20363,2021-06-29,1273.0,295.0,1942.0,1855752.0,0.0,3657390.0,367315.0,UP
20364,2021-06-30,1317.0,255.0,1932.0,1844187.0,0.0,2915793.0,348189.0,UP
20365,2021-07-01,1238.0,235.0,1884.0,1840515.0,0.0,2318163.0,394536.0,UP
20366,2021-07-02,1164.0,235.0,1792.0,1841998.0,0.0,1758189.0,445058.0,UP
20367,2021-07-03,1111.0,179.0,1668.0,1819201.0,0.0,1647943.0,498480.0,UP
20368,2021-07-04,1025.0,122.0,1804.0,1789597.0,0.0,1648415.0,501292.0,UP
20369,2021-07-05,960.0,87.0,1738.0,1754982.0,0.0,1888201.0,601666.0,UP
20370,2021-07-06,867.0,79.0,1702.0,1745415.0,0.0,2573870.0,740758.0,UP
20371,2021-07-07,827.0,75.0,1601.0,1745395.0,0.0,3103541.0,887010.0,UP
20372,2021-07-08,792.0,75.0,1599.0,1736837.0,0.0,3491744.0,946475.0,UP
20373,2021-07-09,743.0,73.0,1533.0,1718557.0,0.0,3762583.0,986082.0,UP
20374,2021-07-10,730.0,71.0,1512.0,1750286.0,0.0,3588723.0,977323.0,UP
20375,2021-07-11,729.0,58.0,1341.0,1741990.0,0.0,3578432.0,974726.0,UP
20376,2021-07-12,707.0,54.0,1258.0,1742465.0,0.0,3276775.0,927517.0,UP
20377,2021-07-13,684.0,48.0,1189.0,1750215.0,0.0,3153503.0,874444.0,UP
20378,2021-07-14,651.0,38.0,1132.0,1749360.0,0.0,2769989.0,795863.0,UP
20379,2021-07-15,611.0,29.0,972.0,1744117.0,0.0,2671517.0,775045.0,UP
20380,2021-07-16,614.0,22.0,950.0,1752194.0,0.0,2395438.0,722238.0,UP
20381,2021-07-17,597.0,22.0,873.0,1739691.0,0.0,2462064.0,724044.0,UP
20382,2021-07-18,497.0,23.0,808.0,1754531.0,0.0,2461256.0,724634.0,UP
20383,2021-07-19,438.0,28.0,798.0,1744276.0,0.0,2634720.0,717954.0,UP
20384,2021-07-20,451.0,33.0,804.0,1744947.0,0.0,2327031.0,680474.0,UP
20385,2021-07-21,420.0,35.0,777.0,1734223.0,0.0,2531717.0,666622.0,UP
20386,2021-07-22,402.0,38.0,735.0,1714401.0,0.0,2623090.0,653963.0,UP
20387,2021-07-23,373.0,37.0,681.0,1691841.0,0.0,3187054.0,690981.0,UP
20388,2021-07-24,330.0,34.0,674.0,1683125.0,0.0,3349782.0,687766.0,UP
20389,2021-07-25,311.0,29.0,671.0,1678783.0,0.0,3356904.0,687689.0,UP
20390,2021-07-26,324.0,22.0,633.0,1687787.0,0.0,3503269.0,678330.0,UP
20391,2021-07-27,273.0,17.0,551.0,1676139.0,0.0,3492009.0,665315.0,UP
20392,2021-07-28,308.0,16.0,560.0,1683037.0,0.0,3620001.0,679360.0,UP
20393,2021-07-29,316.0,9.0,548.0,1700241.0,0.0,3350051.0,633791.0,UP
20394,2021-07-30,296.0,8.0,553.0,1706243.0,0.0,3201104.0,594063.0,UP
20395,2021-07-31,289.0,7.0,502.0,1702799.0,0.0,3450412.0,582961.0,UP
20396,2021-08-01,318.0,13.0,512.0,1700462.0,0.0,3448405.0,581961.0,UP
20397,2021-08-02,292.0,13.0,490.0,1711680.0,0.0,3062925.0,530021.0,UP
20398,2021-08-03,336.0,11.0,451.0,1714895.0,0.0,5289401.0,642042.0,UP
20399,2021-08-04,310.0,12.0,380.0,1707880.0,0.0,5183385.0,624313.0,UP
20400,2021-08-05,276.0,18.0,386.0,1710407.0,0.0,5421586.0,646441.0,UP
20401,2021-08-06,279.0,15.0,374.0,1716447.0,0.0,5063010.0,623603.0,UP
20402,2021-08-07,275.0,17.0,384.0,1719153.0,0.0,4570608.0,599520.0,UP
20403,2021-08-08,296.0,10.0,357.0,1725434.0,0.0,4564190.0,601362.0,UP
20404,2021-08-09,293.0,11.0,358.0,1702025.0,0.0,5015833.0,652440.0,UP
20405,2021-08-10,250.0,10.0,367.0,1680005.0,0.0,2853562.0,546304.0,UP
20406,2021-08-11,213.0,9.0,385.0,1673830.0,0.0,2819570.0,560783.0,UP
20407,2021-08-12,202.0,10.0,361.0,1668623.0,0.0,2910169.0,579966.0,UP
20408,2021-08-13,187.0,11.0,326.0,1656707.0,0.0,3167942.0,616081.0,UP
20409,2021-08-14,202.0,10.0,332.0,1640928.0,0.0,3046641.0,788590.0,UP
20410,2021-08-15,176.0,11.0,319.0,1386491.0,0.0,3041933.0,788446.0,UP
20411,2021-08-16,172.0,11.0,312.0,1593040.0,0.0,4464081.0,848303.0,UP
20412,2021-08-17,179.0,11.0,293.0,1570124.0,0.0,4692773.0,865225.0,UP
20413,2021-08-18,189.0,11.0,264.0,1562751.0,0.0,4985131.0,894619.0,UP
20414,2021-08-19,199.0,9.0,273.0,1550258.0,0.0,5152596.0,908963.0,UP
20415,2021-08-20,200.0,9.0,252.0,1545490.0,0.0,5172439.0,897736.0,UP
20416,2021-08-21,182.0,9.0,212.0,1515484.0,0.0,5098586.0,911834.0,UP
20417,2021-08-22,171.0,8.0,229.0,1713385.0,0.0,5138883.0,912386.0,UP
20418,2021-08-23,161.0,7.0,211.0,1444660.0,0.0,3585857.0,835162.0,UP
20419,2021-08-24,161.0,8.0,221.0,1417920.0,0.0,3756657.0,860017.0,UP
20420,2021-08-25,157.0,7.0,223.0,1372602.0,0.0,3788726.0,890370.0,UP
20421,2021-08-26,142.0,5.0,202.0,1353007.0,0.0,3550229.0,896388.0,UP
20422,2021-08-27,132.0,5.0,206.0,1351651.0,0.0,5588312.0,1114047.0,UP
20423,2021-08-28,134.0,15.0,227.0,1360544.0,0.0,5556311.0,856579.0,UP
20424,2021-08-29,129.0,26.0,211.0,1381867.0,0.0,5755331.0,1235492.0,UP
20425,2021-08-30,145.0,28.0,210.0,1416177.0,0.0,6039332.0,1282099.0,UP
20426,2021-08-31,183.0,29.0,250.0,1433079.0,0.0,6559627.0,1359197.0,UP
20427,2021-09-01,169.0,31.0,234.0,1453948.0,0.0,6686194.0,1391885.0,UP
20428,2021-09-02,194.0,47.0,231.0,1459661.0,0.0,7469057.0,1500903.0,UP
20429,2021-09-03,193.0,58.0,225.0,1465093.0,0.0,5748450.0,1392602.0,UP
20430,2021-09-04,193.0,47.0,195.0,1479371.0,0.0,5851822.0,1804441.0,UP
20431,2021-09-05,197.0,38.0,189.0,1495117.0,0.0,5619520.0,1433446.0,UP
20432,2021-09-06,186.0,41.0,187.0,1493319.0,0.0,7608071.0,1720678.0,UP
20433,2021-09-07,144.0,40.0,133.0,1502508.0,0.0,7561416.0,1775087.0,UP
20434,2021-09-08,143.0,38.0,141.0,1511938.0,0.0,7541271.0,1791075.0,UP
20435,2021-09-09,117.0,22.0,154.0,1515801.0,0.0,7137872.0,1765558.0,UP
20436,2021-09-10,111.0,10.0,149.0,1508682.0,0.0,7416957.0,1827783.0,UP
20437,2021-09-11,99.0,20.0,145.0,1495165.0,0.0,7484831.0,1891831.0,UP
20438,2021-09-12,102.0,27.0,133.0,1493434.0,0.0,7489992.0,1893193.0,UP
20439,2021-09-13,98.0,22.0,128.0,1488216.0,0.0,5995715.0,1765225.0,UP
20440,2021-09-14,108.0,21.0,133.0,1497045.0,0.0,5534612.0,1758393.0,UP
20441,2021-09-15,111.0,22.0,121.0,1500767.0,0.0,4991048.0,1695366.0,UP
20442,2021-09-16,125.0,23.0,108.0,1496131.0,0.0,4282585.0,1620912.0,UP
20443,2021-09-17,131.0,23.0,108.0,1457266.0,0.0,5282574.0,1984220.0,UP
20444,2021-09-18,117.0,13.0,97.0,1239396.0,0.0,5269874.0,1998970.0,UP
20445,2021-09-19,122.0,4.0,97.0,1216392.0,0.0,5288746.0,2003157.0,UP
20446,2021-09-20,125.0,4.0,102.0,1218560.0,0.0,5064598.0,2114226.0,UP
20447,2021-09-21,106.0,3.0,90.0,1397428.0,0.0,4904861.0,2153134.0,UP
20448,2021-09-22,103.0,3.0,86.0,1385454.0,0.0,5157360.0,2268346.0,UP
20449,2021-09-23,91.0,3.0,95.0,1383967.0,0.0,5775787.0,2483215.0,UP
20450,2021-09-24,104.0,3.0,103.0,1413251.0,0.0,4100543.0,2111212.0,UP
20451,2021-09-25,118.0,3.0,129.0,1628460.0,0.0,4092316.0,2043489.0,UP
20452,2021-09-26,103.0,3.0,122.0,1635953.0,0.0,4062099.0,2038260.0,UP
20453,2021-09-27,98.0,3.0,113.0,1622711.0,0.0,5537849.0,2587644.0,UP
20454,2021-09-28,101.0,4.0,114.0,1427032.0,0.0,5674457.0,2712271.0,UP
20455,2021-09-29,92.0,4.0,125.0,1418072.0,0.0,5603615.0,2738138.0,UP
20456,2021-09-30,81.0,3.0,105.0,1413025.0,0.0,5253008.0,2708443.0,UP
20457,2021-10-01,88.0,2.0,116.0,1398234.0,0.0,5970923.0,3136835.0,UP
20458,2021-10-02,74.0,2.0,90.0,1375707.0,0.0,5902119.0,2960665.0,UP
20459,2021-10-03,85.0,4.0,98.0,1331356.0,0.0,5917946.0,2962987.0,UP
20460,2021-10-04,95.0,4.0,109.0,1298371.0,0.0,4286435.0,2633466.0,UP
20461,2021-10-05,99.0,5.0,118.0,1460560.0,0.0,3932712.0,2585049.0,UP
20462,2021-10-06,102.0,4.0,108.0,1260268.0,0.0,3687427.0,2524933.0,UP
20463,2021-10-07,117.0,4.0,120.0,1225791.0,0.0,3474043.0,2474877.0,UP
20464,2021-10-08,93.0,4.0,103.0,1200194.0,0.0,3200560.0,2497574.0,UP
20465,2021-10-09,93.0,4.0,103.0,1179955.0,0.0,3273391.0,2596493.0,UP
20466,2021-10-10,97.0,2.0,113.0,1181312.0,0.0,3289586.0,2608684.0,UP
20467,2021-10-11,92.0,1.0,107.0,1044797.0,0.0,3099678.0,2592060.0,UP
20468,2021-10-12,92.0,-1.0,101.0,1002394.0,0.0,2928113.0,2498446.0,UP
20469,2021-10-13,94.0,1.0,103.0,1183505.0,0.0,2864030.0,2462084.0,UP
20470,2021-10-14,91.0,1.0,107.0,1174771.0,0.0,2625841.0,2301694.0,UP
20471,2021-10-15,86.0,1.0,97.0,994433.0,0.0,1645823.0,1635924.0,UP
20472,2021-10-16,91.0,2.0,105.0,1104649.0,0.0,1587508.0,1581304.0,UP
20473,2021-10-17,74.0,2.0,94.0,1071458.0,0.0,1568563.0,1575525.0,UP
20474,2021-10-18,63.0,3.0,83.0,1211112.0,0.0,1569641.0,1936069.0,UP
20475,2021-10-19,62.0,3.0,86.0,1044016.0,0.0,1619552.0,2103668.0,UP
20476,2021-10-20,62.0,1.0,88.0,862905.0,0.0,2176295.0,2479398.0,UP
20477,2021-10-21,60.0,2.0,86.0,1008317.0,0.0,2623562.0,2903418.0,UP
20478,2021-10-22,54.0,2.0,78.0,1186546.0,0.0,3172183.0,3472747.0,UP
